post_id,row_index,lat,lon,lat_header,lon_header,city,state,country,country_code,display_name
626,180,-18.9249604,46.4416422,Project main location.lat__2,Project main location.lon__2,Tsiroanomandidy,Bongolava,Madagascar,MG,"Tsiroanomandidy, Bongolava, Province d’Antananarivo, Madagascar"
626,180,33.7734352,46.4416422,Additional project location.lat__2,Project main location.lon__2,دهستان کارزان,Ilam Province,Iran,IR,"دهستان کارزان, بخش کارزان, Sirvan County, Ilam Province, Iran"
627,181,46.4198096,15.8717378,Project main location.lat__2,Project main location.lon__2,,,Slovenia,SI,"Ptuj, Slovenia"
627,181,50.112313451247,15.8717378,Additional project location.lat__2,Project main location.lon__2,,Pardubice Region,Czechia,CZ,"Újezd u Sezemic, okres Pardubice, Pardubice Region, Czechia"
628,182,-1.3163123767417,36.837952136993,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Nairobi South ward, Starehe, Nairobi, Nairobi County, 00603, Kenya"
628,182,50.112313451247,36.837952136993,Additional project location.lat__2,Project main location.lon__2,Chuhuiv Raion,Kharkiv Oblast,Ukraine,UA,"Старосалтівська селищна громада, Chuhuiv Raion, Kharkiv Oblast, Ukraine"
629,183,-1.30261485,36.828842018137,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Landimawe ward, Starehe, Nairobi, Nairobi County, 00500, Kenya"
629,183,50.112313451247,36.828842018137,Additional project location.lat__2,Project main location.lon__2,Chuhuiv Raion,Kharkiv Oblast,Ukraine,UA,"Старосалтівська селищна громада, Chuhuiv Raion, Kharkiv Oblast, Ukraine"
630,184,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
631,185,4.3854364957115,-73.93798828125,Project main location.lat__2,Project main location.lon__2,Cáqueza,Cundinamarca,Colombia,CO,"Cáqueza, Oriente, Cundinamarca, RAP (Especial) Central, Colombia"
631,185,50.112313451247,-73.93798828125,Additional project location.lat__2,Project main location.lon__2,Eeyou Istchee James Bay,Quebec,Canada,CA,"Eeyou Istchee James Bay, Jamésie, Nord-du-Québec, Quebec, Canada"
632,186,-0.6799752535208,34.774325679035,Project main location.lat__2,Project main location.lon__2,Kisii Central ward,Kisii County,Kenya,KE,"Kisii Central ward, Kisii Central, Kisii County, Kenya"
632,186,-0.749763,34.774325679035,Additional project location.lat__2,Project main location.lon__2,Bobasi Chache ward,Kisii County,Kenya,KE,"Bobasi Chache ward, Sameta, Kisii County, 40200, Kenya"
633,187,24.686172549081,46.629152297974,Project main location.lat__2,Project main location.lon__2,Riyadh,Riyadh Region,Saudi Arabia,SA,"Riyadh, Riyadh governorate, Riyadh Region, 12643, Saudi Arabia"
633,187,50.112313451247,46.629152297974,Additional project location.lat__2,Project main location.lon__2,Pallasovsky District,Volgograd Oblast,Russia,RU,"Ромашковское сельское поселение, Pallasovsky District, Volgograd Oblast, Southern Federal District, 404234, Russia"
634,188,0.71289130389072,38.34228515625,Project main location.lat,Project main location.lon,Garbatulla,Isiolo,Kenya,KE,"Garbatulla, Isiolo, Kenya"
634,188,10.03511915411,38.34228515625,Additional project location.lat,Project main location.lon,,Oromia Region,Ethiopia,ET,"North Shewa (Oromia Region), Oromia Region, 1221, Ethiopia"
634,188,27.419928648469,38.34228515625,Additional project location 2.lat,Project main location.lon,,Tabuk Province,Saudi Arabia,SA,"Tayma, Tabuk Province, Saudi Arabia"
635,189,9.4395790894294,7.6904296875,Project main location.lat__2,Project main location.lon__2,Kushe,Kaduna State,Nigeria,NG,"Kushe, Kagarko, Kaduna State, Nigeria"
635,189,9.5293472,7.6904296875,Additional project location.lat__2,Project main location.lon__2,Kagarko South,Kaduna State,Nigeria,NG,"Kagarko South, Kagarko, Kaduna State, Nigeria"
636,190,7.482824,4.5604451,Project main location.lat__2,Project main location.lon__2,Ife,Osun State,Nigeria,NG,"Ife, Ife Central, Osun State, 220282, Nigeria"
636,190,50.112313451247,4.5604451,Additional project location.lat__2,Project main location.lon__2,Philippeville,Namur,Belgium,BE,"Fagnolle, Philippeville, Namur, Wallonia, Belgium"
637,191,6.664425811259,0.43945297450671,Project main location.lat__2,Project main location.lon__2,Ho,Volta Region,Ghana,GH,"Ho, Ho Municipal District, Volta Region, VH-0010-3089, Ghana"
637,191,5.9989117,0.43945297450671,Additional project location.lat__2,Project main location.lon__2,North Tongu District,Volta Region,Ghana,GH,"North Tongu District, Volta Region, Ghana"
638,192,9.0,38.75,Project main location.lat__2,Project main location.lon__2,Kirkos,Addis Ababa,Ethiopia,ET,"Kirkos, Addis Ababa, Ethiopia"
638,192,9.0358287,38.75,Additional project location.lat__2,Project main location.lon__2,Addis Ababa,Addis Ababa,Ethiopia,ET,"Addis Ababa, Arada, Addis Ababa, 3578, Ethiopia"
639,193,9.6200446874656,7.921142578125,Project main location.lat__2,Project main location.lon__2,Aribi,Kaduna State,Nigeria,NG,"Aribi, Kagarko, Kaduna State, Nigeria"
639,193,9.9529576755777,7.921142578125,Additional project location.lat__2,Project main location.lon__2,Agunu,Kaduna State,Nigeria,NG,"Agunu, Kachia, Kaduna State, Nigeria"
640,194,50.112313451247,-116.71875,Additional project location.lat,Additional project location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
641,195,13.524834,2.109823,Project main location.lat__2,Project main location.lon__2,Niamey,,Niger,NE,"Kalley 2, Arrondissement Communal Niamey 2, Niamey, Kollo, Niger"
641,195,17.7356214,2.109823,Additional project location.lat__2,Project main location.lon__2,,Ménaka,Mali,ML,"Ménaka, Mali"
642,196,-14.5189121,27.5589884,Project main location.lat,Project main location.lon,,Central Province,Zambia,ZM,"Chibombo District, Central Province, Zambia"
642,196,-18.4554963,27.5589884,Additional project location.lat,Project main location.lon,Lupane,Matabeleland North Province,Zimbabwe,ZW,"Lupane, Matabeleland North Province, Zimbabwe"
